1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		500.00 solid
.		1000.00 solid
.		1500.00 liquid

.	Recheck the liquid Temperature 
.		 2000.00 liquid
.		 1500.00 liquid
.		 1000.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:1000.00K to 1500.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		327	1015.368120	-596.558458	25962.301283
TP_1_0		328	1018.627603	-587.151887	25956.129733
TP_1_0		329	1021.842984	-570.321918	25949.172996
TP_1_0		330	1024.991573	-545.823314	25941.463473
TP_1_0		331	1028.052987	-514.127904	25933.044367
TP_1_0		332	1031.009466	-475.056321	25923.968881
TP_1_0		333	1033.845949	-428.980925	25914.300356
TP_1_0		334	1036.550076	-376.024937	25904.111606
TP_1_0		335	1039.111985	-316.685973	25893.484619
TP_1_0		336	1041.524261	-251.595510	25882.509711
TP_1_0		337	1043.781828	-181.230985	25871.284495
TP_1_0		338	1045.881475	-106.557906	25859.913088
TP_1_0		339	1047.821598	-28.679344	25848.504616
TP_1_0		340	1049.601932	51.776459	25837.171552
TP_1_0		341	1051.223096	133.832043	25826.028765
TP_1_0		342	1052.686384	216.352039	25815.192080
TP_1_0		343	1053.993610	298.406881	25804.776650
TP_1_0		344	1055.146794	379.092596	25794.895653
TP_1_0		345	1056.148032	457.207473	25785.659053
TP_1_0		346	1056.999400	531.935798	25777.171969
TP_1_0		347	1057.702814	602.066068	25769.533623
TP_1_0		348	1058.259949	667.058037	25762.835746
TP_1_0		349	1058.672241	726.174896	25757.161969
TP_1_0		350	1058.940810	778.669054	25752.586940
TP_1_0		351	1059.066379	823.601136	25749.175430
TP_1_0		352	1059.049279	860.861809	25746.981166
TP_1_0		353	1058.889326	889.967797	25746.046853
