1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		3500.00 solid
.		4000.00 liquid

.	Recheck the liquid Temperature 
.		 4500.00 liquid
.		 4000.00 liquid
.		 3500.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:3500.00K to 4000.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		324	3192.064407	-10164.737106	11179.816818
TP_1_0		325	3205.511813	-10501.302416	11181.704626
TP_1_0		326	3219.678054	-10775.127309	11183.566346
TP_1_0		327	3234.400742	-10978.915673	11185.402049
TP_1_0		328	3249.123422	-11094.075933	11187.211864
TP_1_0		329	3262.814222	-11093.745237	11188.995982
TP_1_0		330	3274.145143	-10945.355375	11190.754683
TP_1_0		331	3281.888296	-10621.141373	11192.488355
TP_1_0		332	3285.303110	-10113.997819	11194.197520
TP_1_0		333	3284.232938	-9434.092707	11195.882835
TP_1_0		334	3278.863470	-8608.187146	11197.545083
TP_1_0		335	3269.475912	-7671.680409	11199.185153
TP_1_0		336	3256.534540	-6667.765235	11200.804011
TP_1_0		337	3240.962299	-5650.119712	11202.402664
TP_1_0		338	3224.163172	-4681.141789	11203.982123
TP_1_0		339	3207.665537	-3819.744057	11205.543348
TP_1_0		340	3192.690031	-3110.934263	11207.087210
TP_1_0		341	3179.945450	-2576.862450	11208.614449
TP_1_0		342	3169.668820	-2218.261134	11210.125667
TP_1_0		343	3161.757221	-2018.413220	11211.621321
TP_1_0		344	3155.893360	-1950.372962	11213.101739
TP_1_0		345	3151.677317	-1984.088969	11214.567147
TP_1_0		346	3148.798128	-2089.970642	11216.017685
TP_1_0		347	3147.201174	-2247.706998	11217.453437
TP_1_0		348	3147.135512	-2446.446377	11218.874445
TP_1_0		349	3149.008184	-2682.733595	11220.280718
TP_1_0		350	3153.109558	-2949.184331	11221.672235
TP_1_0		351	3159.375053	-3231.401689	11223.048950
TP_1_0		352	3167.315325	-3503.786010	11224.410806
TP_1_0		353	3176.129685	-3732.480286	11225.757752
TP_1_0		354	3184.920051	-3883.482606	11227.089770
TP_1_0		355	3192.905082	-3929.417658	11228.406905
TP_1_0		356	3199.569541	-3856.106936	11229.709278
TP_1_0		357	3204.718779	-3660.933510	11230.997105
TP_1_0		358	3208.429828	-3357.463125	11232.270692
TP_1_0		359	3210.915069	-2967.257952	11233.530428
TP_1_0		360	3212.356096	-2514.513772	11234.776763
TP_1_0		361	3212.795391	-2023.629355	11236.010193
TP_1_0		362	3212.155057	-1517.748020	11237.231240
TP_1_0		363	3210.367571	-1020.215667	11238.440430
TP_1_0		364	3207.516315	-557.897606	11239.638280
TP_1_0		365	3203.878467	-160.590833	11240.825272
TP_1_0		366	3199.845025	143.240417	11242.001836
TP_1_0		367	3195.786250	330.174800	11243.168322
TP_1_0		368	3191.945219	387.730866	11244.324986
TP_1_0		369	3188.391894	314.564712	11245.471982
TP_1_0		370	3185.023710	125.475996	11246.609358
TP_1_0		371	3181.587072	-156.601617	11247.737072
TP_1_0		372	3177.713918	-497.798186	11248.855008
TP_1_0		373	3172.987868	-855.319586	11249.963006
TP_1_0		374	3167.050826	-1192.312252	11251.060891
TP_1_0		375	3159.731135	-1472.309463	11252.148508
